,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,24e6e98a-28f6-456d-aec2-b09e6d163ecb,1740787086634,133537260569246940,1,484.371,281.686,scrimage.txt,88,7,,,,0.0,3.69073,784
1,bded3f26-56a0-44e0-8d25-f8223ec16c23,1740787086634,133537260577340859,2,586.375,271.75,scrimage.txt,87,25,,,,0.0,3.71554,166
2,3797b504-3356-4656-b73d-e9c735dbe5cb,1740787086634,133537260583339997,3,582.838,268.703,scrimage.txt,87,25,,,,0.0,3.72097,2250
3,bad860a4-680f-48e0-adc0-e34d6ab80787,1740787086634,133537260631426691,4,541.074,362.167,PipelineFilter.java,23,18,image;,unit->class->block->function->block->block_content->if_stmt->if->block->block_content->expr_stmt->expr->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/itrace/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/filter/PipelineFilter.java']/src:class[@pos:start='10:1' and @pos:end='32:1']/src:block[@pos:start='10:47' and @pos:end='32:1']/src:function[@pos:start='18:4' and @pos:end='31:4']/src:block[@pos:start='19:63' and @pos:end='31:4']/src:block_content[@pos:start='21:7' and @pos:end='30:7']/src:if_stmt[@pos:start='22:7' and @pos:end='26:7']/src:if[@pos:start='22:7' and @pos:end='24:7']/src:block[@pos:start='22:108' and @pos:end='24:7']/src:block_content[@pos:start='23:10' and @pos:end='23:22']/src:expr_stmt[@pos:start='23:10' and @pos:end='23:22']/src:expr[@pos:start='23:10' and @pos:end='23:21']/src:name[@pos:start='23:17' and @pos:end='23:21'],0.0,3.5975,492
4,fd807376-5a18-400c-a186-c6044e8dc2e1,1740787086634,133537260644671426,5,756.0,327.667,PipelineFilter.java,19,49,throws,unit->class->block->function->throws,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/itrace/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/filter/PipelineFilter.java']/src:class[@pos:start='10:1' and @pos:end='32:1']/src:block[@pos:start='10:47' and @pos:end='32:1']/src:function[@pos:start='18:4' and @pos:end='31:4']/src:throws[@pos:start='19:44' and @pos:end='19:61'],0.0,3.67204,200
5,7a2f90fd-f5cd-4341-a026-46aa8920bcc8,1740787086634,133537260649677842,6,538.391,349.696,scrimage.txt,92,13,,,,0.0,3.61544,400
6,51105445-c258-4752-b438-9cd3695c783a,1740787086634,133537260665491461,7,470.5,295.25,scrimage.txt,88,10,,,,0.0,3.68167,85
7,0f22cfcf-d380-435e-9412-72504ecc5695,1740787086634,133537260667438822,8,1232.44,388.317,PipelineFilter.java,23,7,WHITESPACE,unit->class->block->function->block->block_content->if_stmt->if->block,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/itrace/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/filter/PipelineFilter.java']/src:class[@pos:start='10:1' and @pos:end='32:1']/src:block[@pos:start='10:47' and @pos:end='32:1']/src:function[@pos:start='18:4' and @pos:end='31:4']/src:block[@pos:start='19:63' and @pos:end='31:4']/src:block_content[@pos:start='21:7' and @pos:end='30:7']/src:if_stmt[@pos:start='22:7' and @pos:end='26:7']/src:if[@pos:start='22:7' and @pos:end='24:7']/src:block[@pos:start='22:108' and @pos:end='24:7'],0.0,3.669,332
8,557139ff-e1e1-4323-99aa-e5c114e50b67,1740787086634,133537260675606366,9,1366.0,330.286,PipelineFilter.java,19,27,ImmutableImage,unit->class->block->function->parameter_list->parameter->decl->type->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/itrace/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/filter/PipelineFilter.java']/src:class[@pos:start='10:1' and @pos:end='32:1']/src:block[@pos:start='10:47' and @pos:end='32:1']/src:function[@pos:start='18:4' and @pos:end='31:4']/src:parameter_list[@pos:start='19:21' and @pos:end='19:42']/src:parameter[@pos:start='19:22' and @pos:end='19:41']/src:decl[@pos:start='19:22' and @pos:end='19:41']/src:type[@pos:start='19:22' and @pos:end='19:35']/src:name[@pos:start='19:22' and @pos:end='19:35'],0.0,3.6104,81
9,fd6e3d9d-53ed-4971-b54b-a73f541aef80,1740787086634,133537260676593897,10,1466.5,339.25,PipelineFilter.java,19,42,),unit->class->block->function->parameter_list,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/itrace/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/filter/PipelineFilter.java']/src:class[@pos:start='10:1' and @pos:end='32:1']/src:block[@pos:start='10:47' and @pos:end='32:1']/src:function[@pos:start='18:4' and @pos:end='31:4']/src:parameter_list[@pos:start='19:21' and @pos:end='19:42'],0.0,3.60492,102
