,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,bfd2244a-24ca-4e2e-a000-4afa02247035,1703119484515,133390178147161824,1,1010.5,515.0,mallet.txt,80,59,,,,2.49541,2.70035,99
1,95e47f45-141f-440a-85c7-d353bb72e45e,1703119484515,133390178140224595,2,1549.6,555.6,mallet.txt,84,135,,,,2.56729,2.58904,135
2,c5e0c001-53c8-47d4-b858-37b287af7068,1703119484515,133390178119825452,3,1601.14,550.714,mallet.txt,82,142,,,,2.48476,2.54702,484
3,7a497308-b416-4b3a-b846-35909e6b7a2b,1703119484515,133390178115389669,4,1559.5,545.75,mallet.txt,82,138,,,,2.50848,2.55419,243
4,a0a74cde-4060-4753-82fc-a41a2dbdc959,1703119484515,133390178077637630,5,1474.32,541.353,mallet.txt,82,128,,,,2.452,2.48987,2494
5,e523c203-b9a5-4b06-a17d-09c85799ec8f,1703119484515,133390178060992604,6,1367.33,537.2,mallet.txt,82,108,,,,2.32605,2.35965,908
6,fe486eb3-482d-4b62-a806-3775adcfe289,1703119484515,133390178054234242,7,1155.2,519.6,mallet.txt,80,79,,,,2.27955,2.3745,234
7,9bf3b4c7-ab9c-457e-b7ce-994a60750d01,1703119484515,133390178048553218,8,1142.0,523.75,mallet.txt,80,81,,,,2.30411,2.43835,169
8,15567fc1-9674-4092-9ef6-3b3f60def4d5,1703119484515,133390178043322187,9,1082.67,544.333,mallet.txt,82,69,,,,2.30162,2.50903,142
9,d19db32d-a3ae-4072-a226-45f2838e21f1,1703119484515,133390178034219300,10,1260.0,521.1,mallet.txt,80,94,,,,2.27569,2.27245,660
10,b4db50c0-cd2d-4066-9ac4-cc1c18e24f67,1703119484515,133390178031898772,11,1204.67,534.333,mallet.txt,82,87,,,,2.15771,2.2299,116
11,e370d294-97f3-42e8-8ba8-0791a69384c7,1703119484515,133390178001903124,12,1169.54,530.615,mallet.txt,82,81,,,,2.29821,2.31865,1558
12,9bf1bf5a-2088-4ab9-9c1f-a8b0f21f4fb3,1703119484515,133390177997236368,13,1098.83,525.5,mallet.txt,82,71,,,,2.23769,2.33389,350
