,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,bdc4d922-d841-4ff1-9c5f-b46056847754,1709507826305,133519696545962635,1,500.6,377.0,mallet.txt,55,11,,,,3.07002,2.99506,140
1,a01a943e-b3c4-4ace-b03b-890d8477a9cd,1709507826305,133519696511219005,2,836.75,553.5,mallet.txt,55,60,,,,2.87406,2.80365,133
2,e820bebc-f523-41f5-9afb-5640582de04b,1709507826305,133519696456961970,3,1132.06,419.417,mallet.txt,46,103,,,,2.65128,2.63914,3850
3,71fc5411-f54a-48b9-ba11-15fa93594a39,1709507826305,133519696426024758,4,1177.5,420.0,mallet.txt,46,107,,,,2.58824,2.63239,2943
4,d2930769-7210-443f-98c7-cca4f3d9dccf,1709507826305,133519696407373873,5,937.045,108.682,mallet.txt,25,71,,,,2.60158,2.59724,1325
5,fbc21c8e-38c1-4065-8ae6-b4750d285e94,1709507826305,133519696388688064,6,1100.13,417.333,mallet.txt,46,95,,,,2.53972,2.5824,1669
6,c21efdb7-d9f2-45f1-9cfc-8844a9297199,1709507826305,133519696371956524,7,885.4,106.0,mallet.txt,25,61,,,,2.66855,2.64193,600
7,e5e02831-2089-4110-a93e-55348e044f49,1709507826305,133519696354290799,8,1006.28,413.92,mallet.txt,46,78,,,,2.56636,2.52145,1490
8,10ba26ef-a9bc-4940-b362-137208216df2,1709507826305,133519696295371059,9,880.175,419.738,mallet.txt,46,67,,,,2.71526,2.62917,5517
9,df95e69a-1ee5-40db-8934-44fcffe69abe,1709507826305,133519696279285373,10,946.917,111.417,mallet.txt,25,72,,,,2.88885,2.81159,708
10,e22cf393-3979-4c3f-a441-63998ef4bb13,1709507826305,133519696270793199,11,886.273,108.909,mallet.txt,25,64,,,,2.76418,2.71638,789
11,8f52f882-9578-405a-b6ed-bc87f505cf95,1709507826305,133519696265787651,12,716.0,418.714,mallet.txt,46,40,,,,2.77655,2.62849,392
12,c80aa1ec-5d64-4148-bb74-39e0d9fc94b8,1709507826305,133519696229951191,13,702.563,422.375,mallet.txt,46,37,,,,2.8332,2.71818,659
13,f3968553-d225-4661-8534-3fddb9343b59,1709507826305,133519696168949392,14,591.0,496.5,mallet.txt,51,20,,,,2.95827,2.91006,2659
14,5a5ebedf-164e-4ecc-9382-c36d3232eb54,1709507826305,133519696142199061,15,630.0,423.667,mallet.txt,46,27,,,,2.83145,2.7549,108
15,f22e4e44-70e8-448a-a4aa-96d786924f62,1709507826305,133519696115946557,16,817.333,266.0,mallet.txt,36,57,,,,2.86454,2.79512,200
16,9840dcc5-3c58-4f47-8f0e-e15ee61dceb9,1709507826305,133519696075364702,17,726.154,420.692,mallet.txt,46,41,,,,2.49826,2.40579,498
17,6b8c3b91-9338-4032-b985-e64a2ffd075c,1709507826305,133519696064611901,18,648.75,418.0,mallet.txt,46,30,,,,2.22768,2.45061,992
18,81f52292-73bd-4969-82e1-341d52b091cb,1709507826305,133519696039443658,19,565.5,423.0,mallet.txt,46,17,,,,2.48427,2.41183,666
19,c5f8ed45-6d28-4af2-a845-920c6563e84c,1709507826305,133519696030691932,20,666.5,423.5,mallet.txt,46,32,,,,2.55095,2.4965,192
20,6328954e-7e6a-4bd6-8914-572cbac14d24,1709507826305,133519696025614870,21,739.462,419.692,mallet.txt,46,43,,,,2.51187,2.44726,341
21,56575324-eff0-452a-8d5e-71748cc178cb,1709507826305,133519696022107758,22,642.833,420.667,mallet.txt,46,29,,,,2.56407,2.49863,275
22,199f675f-7098-4f8a-85cf-a2c6dc24c21b,1709507826305,133519696009939069,23,542.5,422.667,mallet.txt,46,15,,,,2.56077,2.52551,167
23,07e70165-2265-4efa-96a6-a25b556d498a,1709507826305,133519695999690785,24,670.5,420.5,mallet.txt,46,34,,,,2.46723,2.42001,192
24,55f0dffc-64c7-48a2-95fb-397d9c0e57ef,1709507826305,133519695996524688,25,621.5,424.0,mallet.txt,46,25,,,,2.5042,2.41437,183
25,64cce7f2-509b-45dc-85e0-4b64bee8dea1,1709507826305,133519695968190211,26,759.333,418.0,mallet.txt,46,45,,,,2.54383,2.46051,225
26,d2f74470-42cc-42bd-87c8-2f845a4f853b,1709507826305,133519695930086846,27,550.6,229.2,HillClimbingClusterer.java,13,19,class,unit->class,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/Mallet/src/cc/mallet/cluster/HillClimbingClusterer.java']/src:class[@pos:start='13:1' and @pos:end='72:1'],2.4275,2.48212,275
