,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,8b112f34-e0be-4880-9e5d-ceb950bc7217,1703133011291,133404006407263002,1,446.857,251.714,openaudible.txt,55,2,,,,1.93653,2.08931,167
1,e4af3e93-6360-42b2-9092-44e05f5e56ba,1703133011291,133404006400258376,2,456.143,366.0,openaudible.txt,63,3,,,,1.89837,2.0626,639
2,3cba7f53-11f3-40e9-b824-5318af9e0407,1703133011291,133404006397679858,3,599.714,330.0,openaudible.txt,61,20,,,,1.80796,1.97618,173
3,bc5cf783-eea4-4278-8f0c-366f1b20f84b,1703133011291,133404006393408077,4,856.167,331.333,openaudible.txt,60,59,,,,1.64018,1.7831,143
4,ef4b9ac0-785a-431b-9d96-cbcc0845c15c,1703133011291,133404006389429440,5,799.182,321.909,openaudible.txt,60,52,,,,1.75494,1.89956,332
5,bf54b61a-b826-4130-b780-6f902e84a2f7,1703133011291,133404006320929192,6,838.191,339.234,openaudible.txt,61,55,,,,1.78569,1.89728,2433
6,550b70b9-802e-4eee-8787-65e906601773,1703133011291,133404006319420722,7,742.25,335.75,openaudible.txt,60,42,,,,1.93477,2.05313,81
7,941023d1-844a-4f75-8b4d-c5f7f4d193ce,1703133011291,133404006272342558,8,908.178,319.05,openaudible.txt,59,58,,,,1.93731,2.03356,4608
8,c06e29c1-5ae6-4488-8b99-ec6775623468,1703133011291,133404006253452001,9,799.545,313.455,openaudible.txt,59,47,,,,1.37372,2.17265,605
9,a8cde332-38ea-4096-90c7-148fe939ad9a,1703133011291,133404006235333597,10,769.792,311.583,openaudible.txt,59,44,,,,1.8623,1.98587,925
10,b4b784d4-6ba9-427d-986b-665d59f5eedd,1703133011291,133404006232339000,11,705.125,323.375,openaudible.txt,60,38,,,,1.85834,2.02361,233
11,0c44acea-8171-4e32-b0d9-d61e36491b59,1703133011291,133404006226662225,12,777.95,322.7,openaudible.txt,60,46,,,,1.99678,2.12176,517
12,4669c2c7-8849-44ec-a8f1-a07924fce0a1,1703133011291,133404006218999782,13,756.25,307.25,openaudible.txt,58,45,,,,1.63157,1.73336,83
13,f15cb8e3-a6ea-47ff-b1bd-9be75202c41f,1703133011291,133404006210476626,14,809.074,304.926,openaudible.txt,59,51,,,,1.68627,1.82092,795
14,1bba51b1-65f2-4c3b-ac45-20c194740d2d,1703133011291,133404006208158479,15,770.25,336.75,openaudible.txt,60,47,,,,0.0,2.45862,83
15,58a1a490-48f2-4599-afa8-7d21f09abe32,1703133011291,133404006184486495,16,742.929,320.214,openaudible.txt,60,43,,,,1.14275,2.14085,591
16,5dd76e20-d4bb-4fb2-877e-a44675708196,1703133011291,133404006161084306,17,733.55,303.525,openaudible.txt,60,40,,,,1.97212,2.11379,1308
17,8eb449d4-1e7c-4007-97e5-1d6d15102cb8,1703133011291,133404006147584524,18,720.737,304.079,openaudible.txt,59,37,,,,1.79012,1.96149,1117
18,e160fed5-ccf6-423d-aadc-aaa5e92be9f9,1703133011291,133404006146251805,19,646.0,326.5,openaudible.txt,60,29,,,,2.31595,2.55091,81
19,235fab63-55a2-40ac-89fc-018d5edab58f,1703133011291,133404006121156975,20,634.219,294.031,openaudible.txt,58,27,,,,1.87858,2.02501,977
20,b6938e71-6dd0-47d3-a088-af86214918d5,1703133011291,133404006119666955,21,561.0,367.667,openaudible.txt,63,18,,,,2.18954,2.42598,82
21,615e6bbb-15f0-4dbe-a35e-66e275b828ab,1703133011291,133404006107414233,22,572.267,301.067,openaudible.txt,58,19,,,,1.91089,2.03296,400
