,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,7c674ddf-2e49-4b54-a6c7-2a6f3222feac,1740777438406,133523381043366523,1,469.341,631.646,scrimage.txt,137,5,,,,2.35875,2.3946,819
1,66dd035a-27e9-46b4-8b05-8970d39cebe0,1740777438406,133523381059034152,2,502.692,565.179,scrimage.txt,133,12,,,,2.47918,2.47503,326
2,1b8f142a-0185-4a73-a18f-6e8691910b95,1740777438406,133523381068783560,3,542.429,558.857,scrimage.txt,132,18,,,,2.49046,2.49821,122
3,207ea2d7-cbf8-4a12-b5e7-ca45ae74d53e,1740777438406,133523381081616721,4,474.442,627.533,scrimage.txt,137,2,,,,2.3891,2.39902,1843
4,d528a303-04e5-4dc2-8c29-2a1c961485c0,1740777438406,133523381100614007,5,712.75,580.375,scrimage.txt,134,42,,,,2.33537,2.1716,101
5,5cab86b7-5d57-440f-aa9f-027851f10c49,1740777438406,133523381102116993,6,836.176,592.765,scrimage.txt,134,59,,,,2.28088,2.21285,234
6,40bd1b43-5a52-4dbc-ada3-cdcbca82a622,1740777438406,133523381106036287,7,779.636,582.909,scrimage.txt,134,51,,,,2.24921,2.11612,82
7,3fc30836-913d-42ea-a84c-f49bf2eea8b9,1740777438406,133523381107017822,8,690.068,577.176,scrimage.txt,133,36,,,,2.26027,2.1234,645
8,bc5c6dfe-4211-437a-a544-d1f4be5ff095,1740777438406,133523381113599337,9,608.538,583.09,scrimage.txt,134,26,,,,2.24693,2.18034,785
9,cc0fe274-d168-44ee-bfce-932f5327381c,1740777438406,133523381121863349,10,560.711,584.579,scrimage.txt,134,21,,,,2.25341,2.2327,591
10,8d185202-9865-4a8d-a508-753ddfd455bd,1740777438406,133523381128037879,11,617.792,580.056,scrimage.txt,134,30,,,,2.25554,2.18604,648
11,e961acb0-c3f6-4455-a97f-340d610bdabe,1740777438406,133523381134952052,12,559.167,586.167,scrimage.txt,134,20,,,,2.29145,2.25947,224
12,0a74063c-0e1f-4b74-8b4b-2911f7f04036,1740777438406,133523381208685283,13,609.571,770.429,scrimage.txt,146,27,,,,2.3608,2.3687,177
13,cad31ddc-552c-40c0-bb15-4d30d1f5a5d1,1740777438406,133523381222620977,14,537.714,620.667,scrimage.txt,136,14,,,,2.32163,2.3129,174
14,44e35498-4682-402a-b5de-575b9dc2e9dc,1740777438406,133523381225622031,15,838.063,612.75,scrimage.txt,136,57,,,,2.22703,2.221,175
