,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,84fdb036-94b3-4bfd-a686-fd4300ea5409,1740776466496,133522538423717825,1,489.769,590.923,scrimage.txt,93,11,,,,2.9015,2.74179,283
1,950de508-8580-434e-adb4-341f330c0b03,1740776466496,133522538426955604,2,642.182,614.591,scrimage.txt,95,29,,,,2.87074,2.76984,222
2,aee5dc0c-44fd-4e4f-9158-a9ef722ac608,1740776466496,133522538429385059,3,743.441,587.235,scrimage.txt,93,46,,,,2.93255,2.87003,326
3,e11072e6-1c63-469a-838a-035b53aa10d5,1740776466496,133522538435491953,4,540.727,652.242,scrimage.txt,93,17,,,,2.95114,2.86228,873
4,2b13f2b6-dd06-4cd2-9fc6-8c37fb513686,1740776466496,133522538444718844,5,507.68,633.52,scrimage.txt,100,10,,,,2.99563,2.94839,241
5,597f7aef-2888-40d4-9ff5-69001882ab2c,1740776466496,133522538450887661,6,457.538,632.462,scrimage.txt,100,3,,,,2.95787,2.91358,111
6,49982c46-4f3d-42ae-a5d3-23e1aa6de74c,1740776466496,133522538452303298,7,509.805,569.098,scrimage.txt,96,10,,,,2.92359,2.8758,355
7,41cf0144-47a7-47ca-9243-097a2ffa516c,1740776466496,133522538521221971,8,798.0,627.75,scrimage.txt,100,51,,,,2.87698,2.8165,82
8,8916f08a-06c7-4242-9834-72447823e58f,1740776466496,133522538528887871,9,746.75,580.5,OrientationTools.java,37,47,rotateLeft,unit->class->block->function->block->block_content->switch->block->block_content->return->expr->call->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/itrace/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/metadata/OrientationTools.java']/src:class[@pos:start='10:1' and @pos:end='91:1']/src:block[@pos:start='10:31' and @pos:end='91:1']/src:function[@pos:start='22:4' and @pos:end='54:4']/src:block[@pos:start='22:88' and @pos:end='54:4']/src:block_content[@pos:start='23:7' and @pos:end='53:7']/src:switch[@pos:start='25:7' and @pos:end='53:7']/src:block[@pos:start='25:22' and @pos:end='53:7']/src:block_content[@pos:start='27:10' and @pos:end='52:25']/src:return[@pos:start='37:13' and @pos:end='37:59']/src:expr[@pos:start='37:20' and @pos:end='37:58']/src:call[@pos:start='37:39' and @pos:end='37:50']/src:name[@pos:start='37:39' and @pos:end='37:48'],2.73183,2.6978,107
9,84401358-112b-4502-9e55-7a2a072869e1,1740776466496,133522538533807334,10,536.595,483.486,OrientationTools.java,31,14,return,unit->class->block->function->block->block_content->switch->block->block_content->return,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/itrace/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/metadata/OrientationTools.java']/src:class[@pos:start='10:1' and @pos:end='91:1']/src:block[@pos:start='10:31' and @pos:end='91:1']/src:function[@pos:start='22:4' and @pos:end='54:4']/src:block[@pos:start='22:88' and @pos:end='54:4']/src:block_content[@pos:start='23:7' and @pos:end='53:7']/src:switch[@pos:start='25:7' and @pos:end='53:7']/src:block[@pos:start='25:22' and @pos:end='53:7']/src:block_content[@pos:start='27:10' and @pos:end='52:25']/src:return[@pos:start='31:13' and @pos:end='31:33'],2.74349,2.6754,433
10,b61fa427-c55e-4d13-9859-961c86f19eee,1740776466496,133522538538807426,11,576.636,117.424,OrientationTools.java,1,21,.,unit->package->name->operator,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/itrace/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/metadata/OrientationTools.java']/src:package[@pos:start='1:1' and @pos:end='1:39']/src:name[@pos:start='1:9' and @pos:end='1:38']/src:operator[@pos:start='1:21' and @pos:end='1:21'],2.71255,2.69665,579
11,baf8f7ba-890a-40a2-900b-fc9d426deac3,1740776466496,133522538554936949,12,617.429,557.429,scrimage.txt,95,26,,,,2.73549,2.70853,128
12,986e0a9b-dc2f-4892-8ecf-904b9b6eabbb,1740776466496,133522538571433857,13,462.692,575.385,scrimage.txt,96,4,,,,2.82592,2.74851,188
13,a88245a8-3fad-43cb-9fb2-f5a5f2183181,1740776466496,133522538585387812,14,489.24,437.68,OrientationTools.java,28,10,WHITESPACE,unit->class->block->function->block->block_content->switch->block->block_content,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/itrace/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/metadata/OrientationTools.java']/src:class[@pos:start='10:1' and @pos:end='91:1']/src:block[@pos:start='10:31' and @pos:end='91:1']/src:function[@pos:start='22:4' and @pos:end='54:4']/src:block[@pos:start='22:88' and @pos:end='54:4']/src:block_content[@pos:start='23:7' and @pos:end='53:7']/src:switch[@pos:start='25:7' and @pos:end='53:7']/src:block[@pos:start='25:22' and @pos:end='53:7']/src:block_content[@pos:start='27:10' and @pos:end='52:25'],2.90773,2.81136,201
14,924752ec-acaf-407c-930a-a47ac713c080,1740776466496,133522538587555619,15,432.235,433.294,OrientationTools.java,28,2,WHITESPACE,unit->class->block->function->block->block_content->switch->block->block_content,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/itrace/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/metadata/OrientationTools.java']/src:class[@pos:start='10:1' and @pos:end='91:1']/src:block[@pos:start='10:31' and @pos:end='91:1']/src:function[@pos:start='22:4' and @pos:end='54:4']/src:block[@pos:start='22:88' and @pos:end='54:4']/src:block_content[@pos:start='23:7' and @pos:end='53:7']/src:switch[@pos:start='25:7' and @pos:end='53:7']/src:block[@pos:start='25:22' and @pos:end='53:7']/src:block_content[@pos:start='27:10' and @pos:end='52:25'],2.8527,2.7811,166
