,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,d655c2c3-27c7-4896-a144-9ec40b5efebf,1703780719011,133410931161566685,1,841.0,683.4,mltk.txt,147,60,,,,3.19112,3.02523,109
1,aa47f456-0e0d-4e50-aa82-109f287c99a0,1703780719011,133410931158815500,2,829.5,396.0,mltk.txt,128,56,,,,3.05954,2.94097,134
2,07f19024-8cf8-43d6-b935-9021b986606c,1703780719011,133410931122568829,3,853.5,410.6,mltk.txt,129,60,,,,3.23497,3.04543,1483
3,ffaaf0e1-8132-4582-929b-e35a50b49054,1703780719011,133410931115801019,4,735.333,338.583,mltk.txt,124,42,,,,3.20181,2.98414,502
4,e364f987-9dde-4720-9bf2-3adcebc518a2,1703780719011,133410931107797446,5,531.545,343.0,mltk.txt,124,14,,,,3.26898,3.07756,400
5,15f8c62a-f5d7-4bc5-85da-3945016afb81,1703780719011,133410931104561984,6,1107.8,336.2,mltk.txt,124,96,,,,3.1756,2.95711,184
6,b4975fe3-e68d-4396-924d-fc43079a55d4,1703780719011,133410931099229969,7,1017.67,334.667,mltk.txt,124,83,,,,3.06831,2.83057,109
7,c22ddf0e-56e9-45cf-8a9a-7a4304e9dc76,1703780719011,133410931081482682,8,505.0,352.0,mltk.txt,125,10,,,,3.20558,3.0186,266
8,52359ec9-76af-4547-8fb9-4366dc9b67d7,1703780719011,133410931076891582,9,503.857,339.0,mltk.txt,124,9,,,,3.24995,3.01971,318
9,8815d648-a5f0-414d-850a-512fa02129a1,1703780719011,133410931063212912,10,549.087,339.978,mltk.txt,124,16,,,,3.0767,2.92285,1311
10,dfdd4ebf-c5da-424b-b2e0-4146f2eaee6d,1703780719011,133410931040395269,11,461.3,347.3,mltk.txt,125,4,,,,3.17329,3.03095,333
11,f9761755-714b-40c0-beae-8f78410816a2,1703780719011,133410931029314405,12,1118.4,333.2,mltk.txt,124,97,,,,3.12274,2.89467,591
12,0f6ea3ce-608b-4b34-b2f3-a40ae6334364,1703780719011,133410931022061266,13,807.429,337.571,mltk.txt,124,52,,,,3.47445,3.29184,201
13,416e1f62-fda7-4b5b-8b04-680f8e40d7f4,1703780719011,133410931012642248,14,706.5,164.25,mltk.txt,112,41,,,,3.20806,3.04272,190
14,80bc058e-322e-43ac-a23f-f8d68f25a5ac,1703780719011,133410931006724901,15,595.5,237.25,mltk.txt,117,22,,,,3.30485,3.09211,117
15,5489e47e-2802-45f3-9278-15c608f696f4,1703780719011,133410931003893262,16,616.0,158.0,mltk.txt,111,28,,,,3.26068,3.10426,108
16,f518e6a9-426c-46bd-9248-da8e9bb6f671,1703780719011,133410930995225517,17,841.25,229.75,mltk.txt,117,57,,,,3.00716,2.91599,141
17,4701c35c-cb83-4773-8371-53fc702fe5f8,1703780719011,133410930987561780,18,914.333,334.333,mltk.txt,124,68,,,,3.01053,2.78704,200
18,131b1d18-ed4d-4e13-9dae-e0f1edf26501,1703780719011,133410930954811940,19,823.5,334.833,mltk.txt,124,54,,,,3.33299,3.14391,248
19,9e330904-0127-479e-86e3-9cb2f5779631,1703780719011,133410930943039874,20,851.2,337.6,mltk.txt,124,59,,,,3.27633,3.00016,292
20,2267dec0-6375-485b-bab1-70a04a55d6c5,1703780719011,133410930931811007,21,804.333,337.667,mltk.txt,124,51,,,,3.14123,2.95819,798
21,14c26cd1-a57f-40ab-9e38-f441f3f718d0,1703780719011,133410930906894372,22,672.923,298.846,mltk.txt,121,33,,,,3.70745,3.44512,474
22,63cb8bae-b1b3-4a69-829f-2680037642d9,1703780719011,133410930860882794,23,515.9,312.233,mltk.txt,124,12,,,,3.26799,3.09285,2993
23,1f504e13-756d-4f7d-ae99-566209a94f18,1703780719011,133410930856305132,24,775.1,276.3,mltk.txt,120,48,,,,3.09038,2.84382,250
24,7e9cb729-7103-4e36-b5fe-2aafcec4568c,1703780719011,133410930852952510,25,513.75,303.125,mltk.txt,122,11,,,,3.12251,2.91916,227
25,7ce67d6f-d635-4ae4-801b-0e25c66bbec1,1703780719011,133410930821881445,26,693.125,571.875,OptimUtils.java,132,35,(,unit->class->block->function->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/util/OptimUtils.java']/src:class[@pos:start='6:1' and @pos:end='196:1']/src:block[@pos:start='6:25' and @pos:end='196:1']/src:function[@pos:start='132:9' and @pos:end='138:9']/src:name[@pos:start='132:31' and @pos:end='132:41'],3.13083,2.93884,484
26,1be37ad7-b082-4fd9-991b-2f267a7222a0,1703780719011,133410930810972614,27,630.0,208.8,OptimUtils.java,108,24,fitIntercept,unit->class->block->function->type->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/util/OptimUtils.java']/src:class[@pos:start='6:1' and @pos:end='196:1']/src:block[@pos:start='6:25' and @pos:end='196:1']/src:function[@pos:start='108:9' and @pos:end='129:9']/src:type[@pos:start='108:9' and @pos:end='108:28']/src:name[@pos:start='108:23' and @pos:end='108:28'],3.15063,2.94529,525
27,59777ff0-f505-48f4-a729-f6bc6995fe21,1703780719011,133410930808554135,28,568.0,268.25,OptimUtils.java,112,14,=,unit->class->block->function->block->block_content,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/util/OptimUtils.java']/src:class[@pos:start='6:1' and @pos:end='196:1']/src:block[@pos:start='6:25' and @pos:end='196:1']/src:function[@pos:start='108:9' and @pos:end='129:9']/src:block[@pos:start='108:95' and @pos:end='129:9']/src:block_content[@pos:start='109:17' and @pos:end='128:29'],3.11779,2.90697,83
28,b5ceb33c-7c69-423a-8c63-5f4ddf0767fc,1703780719011,133410930806620156,29,590.0,395.5,OptimUtils.java,119,15,*,unit->class->block->function->block->block_content->for->block->block_content,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/util/OptimUtils.java']/src:class[@pos:start='6:1' and @pos:end='196:1']/src:block[@pos:start='6:25' and @pos:end='196:1']/src:function[@pos:start='108:9' and @pos:end='129:9']/src:block[@pos:start='108:95' and @pos:end='129:9']/src:block_content[@pos:start='109:17' and @pos:end='128:29']/src:for[@pos:start='115:17' and @pos:end='120:17']/src:block[@pos:start='115:61' and @pos:end='120:17']/src:block_content[@pos:start='116:25' and @pos:end='119:45'],3.15605,2.91039,85
29,c3b1c61b-7b90-4bb6-88a1-4efc8a2800c2,1703780719011,133410930797221126,30,610.875,430.125,OptimUtils.java,122,19,theta,unit->class->block->function->block->block_content->if_stmt->if,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/util/OptimUtils.java']/src:class[@pos:start='6:1' and @pos:end='196:1']/src:block[@pos:start='6:25' and @pos:end='196:1']/src:function[@pos:start='108:9' and @pos:end='129:9']/src:block[@pos:start='108:95' and @pos:end='129:9']/src:block_content[@pos:start='109:17' and @pos:end='128:29']/src:if_stmt[@pos:start='122:17' and @pos:end='127:17']/src:if[@pos:start='122:17' and @pos:end='127:17'],3.24703,3.04146,192
30,aa2fa2a6-c7e2-40a9-8fa3-c09e776d99d0,1703780719011,133410930789300871,31,587.667,406.0,OptimUtils.java,119,15,*,unit->class->block->function->block->block_content->for->block->block_content,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/util/OptimUtils.java']/src:class[@pos:start='6:1' and @pos:end='196:1']/src:block[@pos:start='6:25' and @pos:end='196:1']/src:function[@pos:start='108:9' and @pos:end='129:9']/src:block[@pos:start='108:95' and @pos:end='129:9']/src:block_content[@pos:start='109:17' and @pos:end='128:29']/src:for[@pos:start='115:17' and @pos:end='120:17']/src:block[@pos:start='115:61' and @pos:end='120:17']/src:block_content[@pos:start='116:25' and @pos:end='119:45'],3.04247,2.80264,215
31,cfadb5a7-bfd3-46ec-9d78-1aff3e683d2d,1703780719011,133410930784641092,32,649.0,427.286,OptimUtils.java,122,25,gt,unit->class->block->function->block->block_content->if_stmt->if->condition->expr->call->name->operator,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/util/OptimUtils.java']/src:class[@pos:start='6:1' and @pos:end='196:1']/src:block[@pos:start='6:25' and @pos:end='196:1']/src:function[@pos:start='108:9' and @pos:end='129:9']/src:block[@pos:start='108:95' and @pos:end='129:9']/src:block_content[@pos:start='109:17' and @pos:end='128:29']/src:if_stmt[@pos:start='122:17' and @pos:end='127:17']/src:if[@pos:start='122:17' and @pos:end='127:17']/src:condition[@pos:start='122:20' and @pos:end='122:56']/src:expr[@pos:start='122:21' and @pos:end='122:55']/src:call[@pos:start='122:21' and @pos:end='122:35']/src:name[@pos:start='122:21' and @pos:end='122:28']/src:operator[@pos:start='122:25' and @pos:end='122:25'],3.16297,2.89999,225
32,972f956e-fd65-4732-8b6c-fa88f00a5904,1703780719011,133410930722135938,33,642.75,210.0,OptimUtils.java,108,26,fitIntercept,unit->class->block->function->type->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/util/OptimUtils.java']/src:class[@pos:start='6:1' and @pos:end='196:1']/src:block[@pos:start='6:25' and @pos:end='196:1']/src:function[@pos:start='108:9' and @pos:end='129:9']/src:type[@pos:start='108:9' and @pos:end='108:28']/src:name[@pos:start='108:23' and @pos:end='108:28'],3.24971,3.02905,216
33,4d441e8b-a760-4630-81b7-925520ff2aee,1703780719011,133410930714632948,34,577.8,310.2,OptimUtils.java,114,15,WHITESPACE,unit->class->block->function->block->block_content,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/util/OptimUtils.java']/src:class[@pos:start='6:1' and @pos:end='196:1']/src:block[@pos:start='6:25' and @pos:end='196:1']/src:function[@pos:start='108:9' and @pos:end='129:9']/src:block[@pos:start='108:95' and @pos:end='129:9']/src:block_content[@pos:start='109:17' and @pos:end='128:29'],3.40768,3.19744,117
34,93edc584-f537-4abd-961b-e3186933928f,1703780719011,133410930680130496,35,692.25,112.25,mltk.txt,109,39,,,,3.23457,3.09162,117
35,68616ccb-ed1a-491c-b0f3-a821443a2906,1703780719011,133410930671278740,36,728.679,293.643,mltk.txt,121,42,,,,3.21399,3.01828,777
36,b6162a88-1b4f-4381-bbc9-545f53711c91,1703780719011,133410930660945685,37,490.667,289.875,mltk.txt,121,9,,,,3.40652,3.18098,985
37,8b4da7ac-24ac-4866-a384-3082f505aeaa,1703780719011,133410930653856689,38,741.3,304.9,mltk.txt,122,43,,,,3.19876,3.04956,627
38,64291b68-75c4-4c1e-8f44-639b660db15e,1703780719011,133410930633211066,39,657.488,290.146,mltk.txt,120,28,,,,3.36965,3.14526,1340
39,cf484bcd-dd13-43fd-b0aa-c3d33db6705d,1703780719011,133410930626359000,40,607.667,291.667,mltk.txt,121,24,,,,3.40643,3.19218,419
40,9fdf4cd1-cfda-4849-8962-b8bda52a6fca,1703780719011,133410930624036873,41,934.0,282.4,mltk.txt,121,70,,,,3.40649,3.15571,142
41,d22e5c7c-3780-473d-b88a-05ff5b1b2dc4,1703780719011,133410930620794719,42,878.333,279.833,mltk.txt,120,63,,,,3.4123,3.11931,266
42,eee8b175-ead9-43ca-bc48-284d2e5742d4,1703780719011,133410930617544183,43,833.444,285.333,mltk.txt,121,54,,,,3.40822,3.18746,239
43,352b4e7c-ea57-488f-ae58-e820cb9cd678,1703780719011,133410930594877047,44,511.636,292.485,mltk.txt,121,15,,,,3.45318,3.24125,1458
44,dbe35200-a68b-4220-a22c-9a064e4bc6f6,1703780719011,133410930588635073,45,473.75,283.625,mltk.txt,120,4,,,,3.32158,3.16786,533
45,a7062b7e-ed98-4589-88ac-51b4d2e5f5f8,1703780719011,133410930572553741,46,1049.59,286.027,mltk.txt,120,85,,,,3.25125,3.09166,1472
46,07ddd104-88d0-42e2-b939-137e3c228e46,1703780719011,133410930555609494,47,1008.5,281.375,mltk.txt,120,81,,,,3.20867,2.99723,717
47,dbf8b8bf-bc5e-435c-9fae-378ccda36344,1703780719011,133410930545204977,48,920.0,275.5,mltk.txt,120,68,,,,3.18833,3.08819,83
48,7f4744ab-d259-4129-9ac0-45450e5c52ca,1703780719011,133410930542629344,49,984.0,278.667,mltk.txt,120,78,,,,3.20217,3.07878,125
49,57ae5435-f04c-4097-bc7a-0bd49a2c436a,1703780719011,133410930535376968,50,595.375,274.0,mltk.txt,120,22,,,,3.07202,2.91015,325
50,d3aed9ac-2746-483c-9e0d-017452b7f32c,1703780719011,133410930533459946,51,765.0,279.2,mltk.txt,120,46,,,,3.0486,2.91994,109
51,c8d7f7c0-702b-4e58-b99d-18dbf4a88699,1703780719011,133410930529958911,52,666.2,294.8,mltk.txt,121,33,,,,3.47221,3.33153,248
52,ba3c5660-747f-4371-be44-e8baf3f1fa67,1703780719011,133410930495541407,53,886.96,290.54,mltk.txt,121,70,,,,3.31387,3.11547,2442
53,fe832192-adbd-4bac-b491-e79c73080244,1703780719011,133410930481128075,54,753.8,282.4,mltk.txt,121,45,,,,3.22978,3.08546,200
54,96dbe1c6-f75e-4142-adba-4babb9059b02,1703780719011,133410930479290255,55,655.333,261.0,mltk.txt,118,30,,,,3.17089,3.02101,84
55,8bf15661-4258-48c0-a7b1-e720a9666f5a,1703780719011,133410930477959679,56,623.333,277.0,mltk.txt,120,27,,,,3.18065,3.0117,81
56,cbadf945-7dd2-4c68-b6fb-f73ceb405d55,1703780719011,133410930474457979,57,518.571,270.286,mltk.txt,120,11,,,,3.04214,2.93054,216
57,94af22af-9a04-4632-a1ec-ccdcdcf8fa5b,1703780719011,133410930469688154,58,613.375,280.5,mltk.txt,121,26,,,,3.01811,2.8174,291
58,9e450c85-2614-43cc-ba71-71d40e9c0f0a,1703780719011,133410930467105424,59,624.25,440.5,mltk.txt,131,30,,,,3.40287,3.28323,85
59,baa1efd0-eac9-4353-bcfc-4c7311c76eb3,1703780719011,133410930452623256,60,737.091,281.364,mltk.txt,120,43,,,,2.96806,2.86198,450
