,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,fbddc416-454b-4d09-b5ca-25f97d20face,1741386471359,133530306081283618,1,461.479,523.396,freecol.txt,37,4,,,,2.68435,2.93135,1172
1,ad4517c7-99d6-428a-87a8-cf0bcfbd10b2,1741386471359,133530306093255620,2,503.471,527.196,freecol.txt,38,11,,,,2.78088,3.05551,442
2,af92c58d-0696-4626-9ff7-45d3708fd3de,1741386471359,133530306099338766,3,536.488,477.341,freecol.txt,34,19,,,,2.67084,2.90415,340
3,be13d577-44a2-4ef2-8234-36fe601f2f88,1741386471359,133530306105838518,4,564.211,514.132,freecol.txt,37,15,,,,2.61159,2.85389,515
4,9a9e1200-6c2b-48d4-bcd3-483dca99c5e7,1741386471359,133530306111506465,5,470.105,187.211,freecol.txt,15,8,,,,2.65157,2.90277,156
5,15f6f8a8-b1ab-4b43-abcb-4d7f5f0f7b5e,1741386471359,133530306113320203,6,705.852,130.373,freecol.txt,11,46,,,,2.65438,2.90961,1177
6,c7ebb2e5-7d9f-4d18-9e16-4c1323c32805,1741386471359,133530306127088975,7,463.154,124.462,freecol.txt,11,7,,,,2.60676,2.88782,157
7,d772aaa0-d959-4751-98ec-bc8720ac0eb6,1741386471359,133530306129089055,8,558.554,518.5,freecol.txt,37,20,,,,2.63818,2.87506,750
8,1e56d5e6-b155-46fc-b000-e04ba76b01b6,1741386471359,133530306137337660,9,642.911,518.022,freecol.txt,37,28,,,,2.5661,2.77973,472
9,5b668938-dc0d-400d-9270-111c42dd381e,1741386471359,133530306142339071,10,555.308,516.923,freecol.txt,37,17,,,,2.57247,2.80034,100
10,389650e9-c93c-4d55-8df8-555db4807889,1741386471359,133530306163090494,11,635.486,520.292,freecol.txt,37,27,,,,2.5941,2.80424,684
11,0064993e-ca29-4371-8952-c8470be3a18e,1741386471359,133530306195575136,12,696.064,517.574,freecol.txt,37,35,,,,2.54409,2.75204,743
12,6bee9ad0-fbe6-4e2a-b341-3973431235b8,1741386471359,133530306203822501,13,831.875,522.0,freecol.txt,37,56,,,,2.46994,2.64514,176
13,e1481351-1c5a-47f2-9eee-a7c6e9234711,1741386471359,133530306212007452,14,776.063,516.313,freecol.txt,37,48,,,,2.49597,2.70527,175
14,63308ecd-133d-482b-ab11-95e0d8e25536,1741386471359,133530306232255512,15,747.655,519.182,freecol.txt,37,43,,,,2.53291,2.74462,709
