,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,9d5fc671-37e2-4c9d-8d71-d9d201a057c7,1703699228145,133405712779023235,1,578.462,536.385,mltk.txt,132,23,,,,2.54853,0.546832,535
1,edd12ca9-eea6-4d01-aaf1-c6400c78398c,1703699228145,133405712760345032,2,886.0,549.4,mltk.txt,132,66,,,,2.39779,2.20073,176
2,310f5f60-42d4-428f-87d6-89bb5a87aaac,1703699228145,133405712752604347,3,633.667,710.0,mltk.txt,140,30,,,,2.58102,0.0,109
3,5805b248-4057-472a-959a-74625d0116f0,1703699228145,133405712749357946,4,618.4,680.4,mltk.txt,131,28,,,,2.56552,1.87846,201
4,dfa8e8b0-92b7-401a-b7b8-590a6876d500,1703699228145,133405712742518254,5,896.167,670.333,mltk.txt,131,68,,,,2.52442,1.9668,593
5,e3e26a2b-318e-4e48-9c71-60b9747e5f4c,1703699228145,133405712740697051,6,863.0,600.0,mltk.txt,126,60,,,,2.49196,2.28532,108
6,b689e782-33c0-425f-aea2-01e2cdfca1ae,1703699228145,133405712731613098,7,849.467,613.933,mltk.txt,128,59,,,,2.51563,2.15552,500
7,6a659201-fb4e-43fe-b620-52d2d80fa84f,1703699228145,133405712723595190,8,847.846,621.462,mltk.txt,128,59,,,,2.52002,1.93683,692
8,0eb99e56-8f83-4acd-ae7e-8d5f76e797b7,1703699228145,133405712722262128,9,832.5,625.0,mltk.txt,128,56,,,,2.5316,2.27433,86
9,651c88b1-38ea-4d31-93a0-def2aeebb919,1703699228145,133405712717948061,10,584.0,715.667,mltk.txt,132,24,,,,2.47665,1.24441,347
10,7b8c779b-1215-4ed3-bb9e-c75e6ef79682,1703699228145,133405712713533030,11,504.0,735.889,mltk.txt,130,10,,,,2.63366,1.35159,325
11,81040b4c-0c1e-48b8-bc51-0221d398451e,1703699228145,133405712706518261,12,735.75,711.0,mltk.txt,128,41,,,,2.55083,1.79229,157
12,5150f9d5-3b2a-4583-95af-bf0e886dc654,1703699228145,133405712697950600,13,1139.83,678.833,mltk.txt,126,100,,,,2.70384,2.54107,242
13,373b6e3f-dcd6-4c5e-bcf3-4fcfc2e4bee3,1703699228145,133405712655762143,14,1068.62,675.473,mltk.txt,126,94,,,,2.49869,2.34895,3610
14,f9a32e86-ec71-4801-b44b-bf0de4593b14,1703699228145,133405712616433283,15,880.535,677.056,mltk.txt,126,58,,,,2.54985,1.92711,3517
15,8fdd62b7-0c90-4704-bc43-aecbcc78a85c,1703699228145,133405712603425937,16,762.156,683.469,mltk.txt,126,47,,,,2.55393,1.85753,1209
16,44a23741-f843-4c00-9a53-17d07c5a0848,1703699228145,133405712601615678,17,793.0,653.0,mltk.txt,124,50,,,,2.57753,2.45758,91
17,dec52eab-8137-4c7c-b73b-144d10cc241e,1703699228145,133405712594930467,18,732.5,694.667,mltk.txt,126,41,,,,2.51355,0.391299,248
18,39a68ed9-6989-46e6-b700-dad9f9b3e1a9,1703699228145,133405712576515835,19,725.977,684.372,mltk.txt,126,43,,,,2.48842,1.04598,1741
19,e33ff4ed-f860-4949-be74-857bf0c8a975,1703699228145,133405712573443318,20,652.857,680.286,mltk.txt,126,29,,,,2.65549,2.09904,200
20,3dcfc5df-163c-40c6-99a9-a5516903dc76,1703699228145,133405712550691029,21,714.25,684.25,mltk.txt,126,41,,,,2.56445,1.367,1666
21,f1daf232-56cd-469b-8c45-7e011c19e184,1703699228145,133405712541608036,22,810.0,665.5,mltk.txt,124,54,,,,2.62539,2.43433,141
22,3a0ca06c-3686-40ac-bca4-130f78c917c3,1703699228145,133405712535687517,23,747.75,675.0,mltk.txt,126,44,,,,2.48695,1.71802,109
23,6ddbab71-bd16-4c48-bbff-417ea329c8a9,1703699228145,133405712531275377,24,812.889,678.667,mltk.txt,126,53,,,,2.69759,2.48342,358
24,ec298990-3e52-4f5c-aae2-68471321a963,1703699228145,133405712515502470,25,811.563,678.688,mltk.txt,126,54,,,,2.54614,2.19685,1036
25,3181bc60-4e72-46fd-859a-650c70bb35e5,1703699228145,133405712510770700,26,1093.67,652.5,mltk.txt,124,94,,,,2.46829,2.26049,134
