,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,cad940a7-701d-4021-8afa-fe4eb788688e,1709559156183,133531754703468090,1,822.167,402.5,scrimage.txt,57,54,,,,2.11703,2.10554,127
1,86e9b6d4-3a31-4af3-85c6-b64a9c1468c5,1709559156183,133531754699819925,2,535.0,380.286,scrimage.txt,55,18,,,,2.12754,2.16541,208
2,7d85017d-85e0-4397-85c0-005950e8eb6f,1709559156183,133531754694819047,3,977.733,355.533,scrimage.txt,54,81,,,,2.06829,2.07535,375
3,702f9667-8994-47a9-804f-c988581ddad5,1709559156183,133531754691237253,4,887.286,344.143,scrimage.txt,53,69,,,,2.07969,2.07218,308
4,694f6a52-c511-4416-babb-0fa40355a49d,1709559156183,133531754686650091,5,724.538,360.0,scrimage.txt,54,42,,,,2.09117,2.16834,316
5,421a27af-3ff2-4b91-acf9-445db305ed63,1709559156183,133531754639057913,6,1538.5,448.0,scrimage.txt,60,157,,,,2.22355,1.0895,192
6,01b5abeb-46a2-48fd-a1d7-0adfaa479405,1709559156183,133531754577981108,7,944.714,354.571,scrimage.txt,53,73,,,,2.07261,2.06923,192
7,b0395a2e-3b14-4496-9dd9-b0897323ea23,1709559156183,133531754569399161,8,706.0,371.5,OrientationTools.java,34,39,rotateLeft,unit->class->block->function->block->block_content->switch->block->block_content->return->expr->call->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/metadata/OrientationTools.java']/src:class[@pos:start='10:1' and @pos:end='91:1']/src:block[@pos:start='10:31' and @pos:end='91:1']/src:function[@pos:start='22:4' and @pos:end='54:4']/src:block[@pos:start='22:88' and @pos:end='54:4']/src:block_content[@pos:start='23:7' and @pos:end='53:7']/src:switch[@pos:start='25:7' and @pos:end='53:7']/src:block[@pos:start='25:22' and @pos:end='53:7']/src:block_content[@pos:start='27:10' and @pos:end='52:25']/src:return[@pos:start='34:13' and @pos:end='34:51']/src:expr[@pos:start='34:20' and @pos:end='34:50']/src:call[@pos:start='34:39' and @pos:end='34:50']/src:name[@pos:start='34:39' and @pos:end='34:48'],2.03124,2.06587,250
8,edb8f9be-ec22-41df-bbed-7650e17e34ba,1709559156183,133531754562461891,9,697.125,369.5,OrientationTools.java,34,37,),unit->class->block->function->block->block_content->switch->block->block_content->return->expr->call->argument_list,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/metadata/OrientationTools.java']/src:class[@pos:start='10:1' and @pos:end='91:1']/src:block[@pos:start='10:31' and @pos:end='91:1']/src:function[@pos:start='22:4' and @pos:end='54:4']/src:block[@pos:start='22:88' and @pos:end='54:4']/src:block_content[@pos:start='23:7' and @pos:end='53:7']/src:switch[@pos:start='25:7' and @pos:end='53:7']/src:block[@pos:start='25:22' and @pos:end='53:7']/src:block_content[@pos:start='27:10' and @pos:end='52:25']/src:return[@pos:start='34:13' and @pos:end='34:51']/src:expr[@pos:start='34:20' and @pos:end='34:50']/src:call[@pos:start='34:20' and @pos:end='34:37']/src:argument_list[@pos:start='34:36' and @pos:end='34:37'],2.03975,2.10096,277
9,a06c7370-cc63-40f7-8977-0f8b1f43b73b,1709559156183,133531754555562193,10,616.923,366.923,OrientationTools.java,34,26,rotateLeft,unit->class->block->function->block->block_content->switch->block->block_content->return->expr->call->name->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/scrimage/scrimage-core/src/main/java/com/sksamuel/scrimage/metadata/OrientationTools.java']/src:class[@pos:start='10:1' and @pos:end='91:1']/src:block[@pos:start='10:31' and @pos:end='91:1']/src:function[@pos:start='22:4' and @pos:end='54:4']/src:block[@pos:start='22:88' and @pos:end='54:4']/src:block_content[@pos:start='23:7' and @pos:end='53:7']/src:switch[@pos:start='25:7' and @pos:end='53:7']/src:block[@pos:start='25:22' and @pos:end='53:7']/src:block_content[@pos:start='27:10' and @pos:end='52:25']/src:return[@pos:start='34:13' and @pos:end='34:51']/src:expr[@pos:start='34:20' and @pos:end='34:50']/src:call[@pos:start='34:20' and @pos:end='34:37']/src:name[@pos:start='34:20' and @pos:end='34:35']/src:name[@pos:start='34:26' and @pos:end='34:35'],2.0948,2.18713,634
