,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,95556797-c978-47a6-a74a-4abf47c67d90,1703128829571,133391037714064734,1,653.5,653.0,openaudible.txt,134,11,,,,2.99618,2.91836,150
1,0b37ff49-39ac-4c0d-8e76-a2cdc1c43fda,1703128829571,133391037703646055,2,611.167,113.667,openaudible.txt,102,2,,,,2.83109,2.85682,167
2,b7d3d6c2-fafd-4a65-b008-a654b107223d,1703128829571,133391037701317646,3,794.667,118.167,openaudible.txt,102,26,,,,2.85107,2.85894,166
3,2dbd8226-5c0c-4cc9-b269-7897aef8d75b,1703128829571,133391037691146402,4,950.125,111.375,openaudible.txt,102,50,,,,3.01095,3.00547,225
4,e97aa380-9af3-40e2-bc35-2305007d7cdb,1703128829571,133391037682732669,5,1110.6,111.6,openaudible.txt,102,73,,,,2.95032,2.91711,146
5,50336cd7-0894-4464-b1dd-63102935fb30,1703128829571,133391037659234079,6,1386.08,114.615,openaudible.txt,102,113,,,,2.88715,2.8121,1149
6,f70b10da-eca7-4b32-a231-2da00964adc0,1703128829571,133391037635646596,7,1006.25,589.375,openaudible.txt,130,60,,,,2.93098,2.87783,725
7,13f0a2f3-0019-4f2d-85bb-ee05ddde5ac6,1703128829571,133391037607887799,8,1026.59,523.719,openaudible.txt,126,69,,,,2.90106,2.84828,2668
8,3dd67327-47cf-4117-88cf-bd13da1a0d16,1703128829571,133391037604775151,9,869.333,530.0,openaudible.txt,126,39,,,,2.74789,2.71297,87
9,d7b30c5b-ad08-450e-a4e6-23f7927e1817,1703128829571,133391037600858366,10,923.4,533.0,openaudible.txt,126,43,,,,2.92764,2.80627,229
10,91eb4d37-4f2f-48c0-ac5c-2c24ddf1e08e,1703128829571,133391037579392055,11,799.75,528.75,openaudible.txt,126,28,,,,2.85735,2.79457,125
11,eebbb82b-263a-4289-8a18-468cbcf8a778,1703128829571,133391037566396175,12,869.48,528.28,openaudible.txt,126,44,,,,2.6903,2.78547,1181
12,dcd35e94-ec2e-494c-8d65-38c799fd7e05,1703128829571,133391037537145150,13,793.179,528.974,openaudible.txt,126,29,,,,2.80968,2.80534,2567
13,486fb6cc-2c27-4ac3-b8ee-a07596a9a087,1703128829571,133391037514224234,14,725.656,529.094,openaudible.txt,126,13,,,,2.87173,2.83354,2000
14,24a664a0-ea40-4622-8d09-a0d97623b156,1703128829571,133391037492450124,15,622.68,520.4,openaudible.txt,125,2,,,,2.89919,2.85276,1751
15,322b0ceb-5c4a-43d4-90fd-14df9051a992,1703128829571,133391037471471048,16,657.2,416.2,CommandCenter.java,109,7,public,unit->class->block,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/openaudible/src/main/java/org/openaudible/desktop/swt/manager/menu/CommandCenter.java']/src:class[@pos:start='28:1' and @pos:end='366:1']/src:block[@pos:start='28:28' and @pos:end='366:1'],2.78962,2.72846,191
16,57829d78-42d8-4832-b857-b38d38e508c8,1703128829571,133391037465638268,17,739.75,440.125,CommandCenter.java,92,19,WHITESPACE,unit->class->block->function->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/openaudible/src/main/java/org/openaudible/desktop/swt/manager/menu/CommandCenter.java']/src:class[@pos:start='28:1' and @pos:end='366:1']/src:block[@pos:start='28:28' and @pos:end='366:1']/src:function[@pos:start='92:9' and @pos:end='97:9']/src:name[@pos:start='92:14' and @pos:end='92:23'],2.79959,2.72677,415
