,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,8c2d91bb-1861-4a88-b547-f2be57f91813,1703158847024,133389328291033113,1,650.5,492.5,mltk.txt,89,9,,,,2.82465,2.8292,109
1,a2e91862-8e1c-4e3c-8850-f16a9b946629,1703158847024,133389328288034061,2,834.778,448.222,mltk.txt,87,35,,,,2.87984,2.92789,223
2,88a86431-e46d-4680-a120-bf50e3014433,1703158847024,133389328285449397,3,685.8,442.2,mltk.txt,87,15,,,,2.93976,2.9982,200
3,b0b46a0b-0427-444b-8bf9-75444766bfc0,1703158847024,133389328271784315,4,1432.71,349.941,mltk.txt,82,118,,,,2.86494,2.83369,1248
4,2b050d2d-531d-4633-ab13-3130a7d5e695,1703158847024,133389328260179841,5,1393.71,364.0,mltk.txt,82,114,,,,2.97879,2.93282,760
5,11b66bd8-d07a-4d88-9757-53d02df35b52,1703158847024,133389328255613437,6,1420.0,362.25,mltk.txt,82,117,,,,3.02101,2.96701,176
6,af6e7150-5905-47eb-be0c-28d8ea1baddc,1703158847024,133389328215448887,7,1377.96,359.889,mltk.txt,82,114,,,,2.85493,2.78694,3831
7,91ccd7d9-af39-484e-acdf-3021f9d95c91,1703158847024,133389328210281621,8,1219.0,366.636,mltk.txt,82,92,,,,2.791,2.78476,392
8,6ba5d9d4-9118-4f00-9eed-e355c7061864,1703158847024,133389328206280261,9,1165.0,361.375,mltk.txt,82,245,,,,2.78096,2.80841,273
9,092f8988-8d30-433e-8931-492a54c6a0a7,1703158847024,133389328191447477,10,1244.5,353.714,mltk.txt,82,90,,,,2.74044,2.70273,842
10,6f284255-d1e2-4bcb-a2db-47142f1df3e0,1703158847024,133389328187115604,11,865.5,380.5,mltk.txt,82,198,,,,2.78656,2.79743,249
11,3ef2503c-b940-41b3-a2e0-d72ee29d5fa3,1703158847024,133389328184677343,12,954.5,377.667,mltk.txt,82,216,,,,2.83042,2.91149,141
12,8217f6e8-a895-4da8-94eb-f5a10d368a1e,1703158847024,133389328174259235,13,1184.6,378.4,mltk.txt,82,86,,,,3.00647,3.01363,485
13,8d957d99-ddc3-4ad5-8044-ea60e8e22d15,1703158847024,133389328164862269,14,1097.39,384.167,mltk.txt,84,70,,,,2.91518,2.95122,867
14,ecc834d9-48d6-4700-8f2b-d49a144d2cd6,1703158847024,133389328162107787,15,1063.67,454.667,mltk.txt,88,69,,,,2.98224,1.00041,125
15,8cbe2cd2-5ce6-4f2a-b141-88ba8e830feb,1703158847024,133389328127693902,16,1010.16,392.689,mltk.txt,84,58,,,,2.9729,2.97783,3399
16,93022bb5-6854-46e9-ae22-fb2cea3fd12f,1703158847024,133389328102271209,17,941.538,393.385,mltk.txt,84,47,,,,2.86123,2.85196,751
17,00fd477d-1dfe-41b9-9776-2acc692cd8b9,1703158847024,133389328092692619,18,830.333,443.667,mltk.txt,87,35,,,,3.05477,3.08522,92
18,e9bd77f6-6e3b-49be-b99d-291b6de85f65,1703158847024,133389328068192390,19,769.75,271.5,AttributesReader.java,21,24,List,unit->class->block->function->type->name->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='21:9' and @pos:end='27:9']/src:type[@pos:start='21:9' and @pos:end='21:54']/src:name[@pos:start='21:23' and @pos:end='21:54']/src:name[@pos:start='21:23' and @pos:end='21:26'],2.82114,2.84958,83
19,31042ba3-4155-49f2-8046-c5cdc3980b7c,1703158847024,133389328065611460,20,684.0,263.0,AttributesReader.java,21,11,static,unit->class->block->function->type->specifier,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='21:9' and @pos:end='27:9']/src:type[@pos:start='21:9' and @pos:end='21:54']/src:specifier[@pos:start='21:9' and @pos:end='21:14'],2.78865,2.86356,200
20,7add443c-ae0d-48b2-952d-bf592cea7511,1703158847024,133389328062089437,21,1001.0,257.0,AttributesReader.java,21,57,gt,unit->class->block->function->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='21:9' and @pos:end='27:9']/src:name[@pos:start='21:56' and @pos:end='21:59'],2.81166,2.83319,260
21,e300e1d6-34ed-4812-b593-f8c3083d0159,1703158847024,133389328059523240,22,871.5,250.5,AttributesReader.java,21,38,Attribute,unit->class->block->function->type->name->argument_list->argument->name->argument_list->argument->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='21:9' and @pos:end='27:9']/src:type[@pos:start='21:9' and @pos:end='21:54']/src:name[@pos:start='21:23' and @pos:end='21:54']/src:argument_list[@pos:start='21:27' and @pos:end='21:54']/src:argument[@pos:start='21:28' and @pos:end='21:42']/src:name[@pos:start='21:28' and @pos:end='21:42']/src:argument_list[@pos:start='21:32' and @pos:end='21:42']/src:argument[@pos:start='21:33' and @pos:end='21:41']/src:name[@pos:start='21:33' and @pos:end='21:41'],2.81256,2.85178,142
22,70fe265a-f17e-4676-943a-8393d0a6e201,1703158847024,133389328056773924,23,775.143,261.143,AttributesReader.java,21,24,List,unit->class->block->function->type->name->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='21:9' and @pos:end='27:9']/src:type[@pos:start='21:9' and @pos:end='21:54']/src:name[@pos:start='21:23' and @pos:end='21:54']/src:name[@pos:start='21:23' and @pos:end='21:26'],2.83814,2.8637,184
23,8ffdc088-b65f-4043-ab4f-f213ff507217,1703158847024,133389328039859170,24,784.333,271.667,AttributesReader.java,30,26,List,unit->class->block->function->type->name->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='30:9' and @pos:end='64:9']/src:type[@pos:start='30:9' and @pos:end='30:54']/src:name[@pos:start='30:23' and @pos:end='30:54']/src:name[@pos:start='30:23' and @pos:end='30:26'],2.91033,2.91957,116
24,65888c37-ddda-4468-89f1-dee59ccdc590,1703158847024,133389328012691178,26,697.667,337.167,AttributesReader.java,33,10,String,unit->class->block->function->block->block_content,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='30:9' and @pos:end='64:9']/src:block[@pos:start='30:99' and @pos:end='64:9']/src:block_content[@pos:start='31:17' and @pos:end='63:83'],2.73494,2.73994,141
25,0af73ad5-cf0e-4b79-be51-9c2edd7e0747,1703158847024,133389328007274463,27,775.813,302.563,AttributesReader.java,32,19,targetAtt,unit->class->block->function->block->block_content->decl_stmt->decl->type->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='30:9' and @pos:end='64:9']/src:block[@pos:start='30:99' and @pos:end='64:9']/src:block_content[@pos:start='31:17' and @pos:end='63:83']/src:decl_stmt[@pos:start='32:17' and @pos:end='32:43']/src:decl[@pos:start='32:17' and @pos:end='32:42']/src:type[@pos:start='32:17' and @pos:end='32:25']/src:name[@pos:start='32:17' and @pos:end='32:25'],2.72911,2.73608,483
26,a70e5cac-37a5-48ba-b251-2547e9919077,1703158847024,133389328002105743,28,790.875,317.5,AttributesReader.java,32,24,WHITESPACE,unit->class->block->function->block->block_content->decl_stmt->decl->type->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='30:9' and @pos:end='64:9']/src:block[@pos:start='30:99' and @pos:end='64:9']/src:block_content[@pos:start='31:17' and @pos:end='63:83']/src:decl_stmt[@pos:start='32:17' and @pos:end='32:43']/src:decl[@pos:start='32:17' and @pos:end='32:42']/src:type[@pos:start='32:17' and @pos:end='32:25']/src:name[@pos:start='32:17' and @pos:end='32:25'],2.79219,2.79162,190
27,88354417-1ab4-4294-b2df-a41f7beff719,1703158847024,133389327999773198,29,730.143,306.714,AttributesReader.java,31,15,Attribute,unit->class->block->function->block,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='30:9' and @pos:end='64:9']/src:block[@pos:start='30:99' and @pos:end='64:9'],2.76261,2.78288,175
28,aece63a1-dc6f-4569-9e17-4f7801a9a0db,1703158847024,133389327996106458,30,657.455,299.273,AttributesReader.java,32,4,Attribute,unit->class->block->function->block->block_content,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='30:9' and @pos:end='64:9']/src:block[@pos:start='30:99' and @pos:end='64:9']/src:block_content[@pos:start='31:17' and @pos:end='63:83'],2.7679,2.80024,308
29,0398daca-c9b0-4934-ac51-1071f5e7d0e7,1703158847024,133389327992353547,31,865.222,278.778,AttributesReader.java,30,34,Attribute,unit->class->block->function->type->name->argument_list->argument->name->argument_list->argument->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='30:9' and @pos:end='64:9']/src:type[@pos:start='30:9' and @pos:end='30:54']/src:name[@pos:start='30:23' and @pos:end='30:54']/src:argument_list[@pos:start='30:27' and @pos:end='30:54']/src:argument[@pos:start='30:28' and @pos:end='30:42']/src:name[@pos:start='30:28' and @pos:end='30:42']/src:argument_list[@pos:start='30:32' and @pos:end='30:42']/src:argument[@pos:start='30:33' and @pos:end='30:41']/src:name[@pos:start='30:33' and @pos:end='30:41'],2.76945,2.78187,317
30,f3f2da01-588f-4dcc-90c7-bbc08147918c,1703158847024,133389327990669746,32,820.4,288.6,AttributesReader.java,31,28,attributes,unit->class->block->function->block->block_content->decl_stmt->decl->type->name->argument_list->argument->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='30:9' and @pos:end='64:9']/src:block[@pos:start='30:99' and @pos:end='64:9']/src:block_content[@pos:start='31:17' and @pos:end='63:83']/src:decl_stmt[@pos:start='31:17' and @pos:end='31:72']/src:decl[@pos:start='31:17' and @pos:end='31:71']/src:type[@pos:start='31:17' and @pos:end='31:31']/src:name[@pos:start='31:17' and @pos:end='31:31']/src:argument_list[@pos:start='31:21' and @pos:end='31:31']/src:argument[@pos:start='31:22' and @pos:end='31:30']/src:name[@pos:start='31:22' and @pos:end='31:30'],2.77243,2.80189,110
31,04f13a01-4d8f-464a-a26f-c86dea229a0d,1703158847024,133389327987857395,33,685.444,289.444,AttributesReader.java,30,11,static,unit->class->block->function->type->specifier,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/AttributesReader.java']/src:class[@pos:start='18:1' and @pos:end='66:1']/src:block[@pos:start='18:31' and @pos:end='66:1']/src:function[@pos:start='30:9' and @pos:end='64:9']/src:type[@pos:start='30:9' and @pos:end='30:54']/src:specifier[@pos:start='30:9' and @pos:end='30:14'],2.78964,2.83497,225
