,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,b7237ffa-1115-4073-8bd7-089131ab0f07,1709502223462,133519656342681020,1,733.857,298.286,freecol.txt,62,42,,,,2.81395,2.80516,200
1,918d1fa7-9a70-42a9-8816-462ecc44aeba,1709502223462,133519656331675718,2,672.25,434.0,freecol.txt,69,37,,,,2.99241,3.10863,140
2,61fc2609-5be9-44f1-9a21-1fac049c19c1,1709502223462,133519656328432877,3,524.857,445.857,freecol.txt,70,16,,,,2.95451,3.06319,183
3,51e2f9b7-4d27-4c8d-9fe5-eebededb856b,1709502223462,133519656322578405,4,774.6,305.0,freecol.txt,62,254,,,,2.78672,2.86125,110
4,3216629e-44f3-4e9b-971f-83d9929306ee,1709502223462,133519656317179332,5,1031.75,268.0,freecol.txt,60,85,,,,2.79078,2.82427,217
5,72e61c84-011a-4c6e-abc3-ae632e715c0a,1709502223462,133519656305772802,6,718.0,372.333,freecol.txt,65,39,,,,2.90984,3.10741,150
6,73f0e1aa-5217-4064-b808-70ad7d758bd0,1709502223462,133519656292245877,7,752.333,325.333,freecol.txt,62,447,,,,2.8565,2.87755,200
7,d090acbe-a357-43e5-8645-99f07f45199b,1709502223462,133519656254345871,8,735.059,322.314,freecol.txt,62,251,,,,2.81004,2.80337,2589
8,f0ca3d3c-4032-4f8a-b6c4-09c0a6802d18,1709502223462,133519656220387805,9,647.787,323.0,freecol.txt,62,426,,,,2.81983,2.82544,2237
9,3e1ba2cc-1dfa-4baf-b5fa-d6b21964ece2,1709502223462,133519656197011585,10,556.9,318.5,freecol.txt,62,418,,,,2.87396,2.93623,700
10,ba7627a4-3a56-44d9-969c-a3e3cef436ab,1709502223462,133519656183592981,11,517.333,328.333,freecol.txt,62,414,,,,2.69764,2.76926,233
11,d0cd4784-0553-4184-b2bb-00f876374810,1709502223462,133519656177737871,12,1728.0,303.0,freecol.txt,62,183,,,,2.97559,2.881,99
12,5c0ed4f8-4d7b-4fae-9d27-01144230ef3e,1709502223462,133519656157097108,13,1773.92,311.88,freecol.txt,62,399,,,,2.73124,2.6353,1292
13,d5b57134-9088-4142-a64a-7a9563251b40,1709502223462,133519656100231237,14,580.97,348.394,CanvasMapViewer.java,76,22,drawRenderingTimeStrings,unit->class->block->function->block->block_content->if_stmt->if->block->block_content->expr_stmt->expr->call->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/freecol/src/net/sf/freecol/client/gui/mapviewer/CanvasMapViewer.java']/src:class[@pos:start='23:1' and @pos:end='136:1']/src:block[@pos:start='23:49' and @pos:end='136:1']/src:function[@pos:start='57:5' and @pos:end='78:5']/src:block[@pos:start='58:47' and @pos:end='78:5']/src:block_content[@pos:start='59:9' and @pos:end='77:9']/src:if_stmt[@pos:start='75:9' and @pos:end='77:9']/src:if[@pos:start='75:9' and @pos:end='77:9']/src:block[@pos:start='75:47' and @pos:end='77:9']/src:block_content[@pos:start='76:13' and @pos:end='76:90']/src:expr_stmt[@pos:start='76:13' and @pos:end='76:90']/src:expr[@pos:start='76:13' and @pos:end='76:89']/src:call[@pos:start='76:13' and @pos:end='76:89']/src:name[@pos:start='76:13' and @pos:end='76:36'],2.66486,2.65028,2277
14,feb2cbd8-4c61-47cd-ad22-05fa6be0b316,1709502223462,133519656097151384,15,634.444,422.889,CanvasMapViewer.java,81,30,freeColClient,unit->class->block->function->block->block_content->return->expr->name->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/freecol/src/net/sf/freecol/client/gui/mapviewer/CanvasMapViewer.java']/src:class[@pos:start='23:1' and @pos:end='136:1']/src:block[@pos:start='23:49' and @pos:end='136:1']/src:function[@pos:start='80:5' and @pos:end='84:5']/src:block[@pos:start='80:38' and @pos:end='84:5']/src:block_content[@pos:start='81:9' and @pos:end='83:65']/src:return[@pos:start='81:9' and @pos:end='83:65']/src:expr[@pos:start='81:16' and @pos:end='83:64']/src:name[@pos:start='81:16' and @pos:end='81:33']/src:name[@pos:start='81:21' and @pos:end='81:33'],2.72994,2.71327,227
15,b119cc7c-387e-41b4-9599-e644f0d6f91e,1709502223462,133519656062843181,16,1764.33,316.444,freecol.txt,62,393,,,,2.70867,2.65704,564
16,7b0980f4-7462-423c-99f1-9c47df0d0f39,1709502223462,133519656057154009,17,952.8,309.8,freecol.txt,62,279,,,,2.79683,2.79742,143
