,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,63c7d88e-c366-4589-b8a4-38dbb1a95651,1709558725320,133531989624352757,1,656.167,475.833,mltk.txt,162,34,,,,4.37044,4.83889,150
1,b37b8bbb-6005-45d0-ad3a-69713c78dc9b,1709558725320,133531989614417519,2,638.0,126.8,InstancesReader.java,146,21,new,unit->class->block->function->block->block_content->for->block,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/InstancesReader.java']/src:class[@pos:start='19:1' and @pos:end='245:1']/src:block[@pos:start='19:30' and @pos:end='245:1']/src:function[@pos:start='129:9' and @pos:end='156:9']/src:block[@pos:start='129:105' and @pos:end='156:9']/src:block_content[@pos:start='130:17' and @pos:end='155:33']/src:for[@pos:start='145:17' and @pos:end='149:17']/src:block[@pos:start='145:57' and @pos:end='149:17'],4.1587,4.68214,136
2,7c7ecf81-f92e-4aee-a45d-ad128eac66d9,1709558725320,133531989610752538,3,559.333,258.889,InstancesReader.java,155,13,instances,unit->class->block->function->block->block_content,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/InstancesReader.java']/src:class[@pos:start='19:1' and @pos:end='245:1']/src:block[@pos:start='19:30' and @pos:end='245:1']/src:function[@pos:start='129:9' and @pos:end='156:9']/src:block[@pos:start='129:105' and @pos:end='156:9']/src:block_content[@pos:start='130:17' and @pos:end='155:33'],4.10455,4.61441,318
3,020739f6-0602-45b6-ba6a-3e4f4c49f671,1709558725320,133531989607356617,4,513.5,625.75,InstancesReader.java,179,4,return,unit->class->block->function->block->block_content->if_stmt->else->block->block_content,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/InstancesReader.java']/src:class[@pos:start='19:1' and @pos:end='245:1']/src:block[@pos:start='19:30' and @pos:end='245:1']/src:function[@pos:start='159:9' and @pos:end='181:9']/src:block[@pos:start='159:75' and @pos:end='181:9']/src:block_content[@pos:start='160:17' and @pos:end='180:17']/src:if_stmt[@pos:start='161:17' and @pos:end='180:17']/src:else[@pos:start='167:19' and @pos:end='180:17']/src:block[@pos:start='167:24' and @pos:end='180:17']/src:block_content[@pos:start='168:25' and @pos:end='179:64'],3.98402,4.48851,140
4,f1c44e6b-a459-4c43-92e4-c7e8fedf18ea,1709558725320,133531989604852537,5,541.6,261.0,InstancesReader.java,155,11,instances,unit->class->block->function->block->block_content,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/InstancesReader.java']/src:class[@pos:start='19:1' and @pos:end='245:1']/src:block[@pos:start='19:30' and @pos:end='245:1']/src:function[@pos:start='129:9' and @pos:end='156:9']/src:block[@pos:start='129:105' and @pos:end='156:9']/src:block_content[@pos:start='130:17' and @pos:end='155:33'],3.79998,4.34216,100
5,0b1d63a1-d2a4-4bcb-b134-51c5725d60d4,1709558725320,133531989600354042,6,587.917,325.833,InstancesReader.java,159,20,parseDenseInstance,unit->class->block->function->type->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/InstancesReader.java']/src:class[@pos:start='19:1' and @pos:end='245:1']/src:block[@pos:start='19:30' and @pos:end='245:1']/src:function[@pos:start='159:9' and @pos:end='181:9']/src:type[@pos:start='159:9' and @pos:end='159:23']/src:name[@pos:start='159:16' and @pos:end='159:23'],3.71197,4.20021,325
6,bc9338e0-238f-4b6c-a9f9-da132f251d60,1709558725320,133531989598103417,7,675.714,326.286,InstancesReader.java,159,33,parseDenseInstance,unit->class->block->function->name,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/InstancesReader.java']/src:class[@pos:start='19:1' and @pos:end='245:1']/src:block[@pos:start='19:30' and @pos:end='245:1']/src:function[@pos:start='159:9' and @pos:end='181:9']/src:name[@pos:start='159:25' and @pos:end='159:42'],3.6985,4.2488,151
7,2b629765-f15a-4d43-b203-98da64e2f320,1709558725320,133531989584769668,8,635.864,527.091,InstancesReader.java,173,19,gt,unit->class->block->function->block->block_content->if_stmt->else->block->block_content->for->block->block_content->if_stmt->if->block,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/InstancesReader.java']/src:class[@pos:start='19:1' and @pos:end='245:1']/src:block[@pos:start='19:30' and @pos:end='245:1']/src:function[@pos:start='159:9' and @pos:end='181:9']/src:block[@pos:start='159:75' and @pos:end='181:9']/src:block_content[@pos:start='160:17' and @pos:end='180:17']/src:if_stmt[@pos:start='161:17' and @pos:end='180:17']/src:else[@pos:start='167:19' and @pos:end='180:17']/src:block[@pos:start='167:24' and @pos:end='180:17']/src:block_content[@pos:start='168:25' and @pos:end='179:64']/src:for[@pos:start='169:25' and @pos:end='178:25']/src:block[@pos:start='169:63' and @pos:end='178:25']/src:block_content[@pos:start='170:33' and @pos:end='177:33']/src:if_stmt[@pos:start='171:33' and @pos:end='177:33']/src:if[@pos:start='171:33' and @pos:end='173:33']/src:block[@pos:start='171:53' and @pos:end='173:33'],3.8199,4.30806,541
8,f30c2281-3298-4171-b5de-af7cf24a6459,1709558725320,133531989581438277,9,635.417,460.833,InstancesReader.java,168,21,WHITESPACE,unit->class->block->function->block->block_content->if_stmt->else->block,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/InstancesReader.java']/src:class[@pos:start='19:1' and @pos:end='245:1']/src:block[@pos:start='19:30' and @pos:end='245:1']/src:function[@pos:start='159:9' and @pos:end='181:9']/src:block[@pos:start='159:75' and @pos:end='181:9']/src:block_content[@pos:start='160:17' and @pos:end='180:17']/src:if_stmt[@pos:start='161:17' and @pos:end='180:17']/src:else[@pos:start='167:19' and @pos:end='180:17']/src:block[@pos:start='167:24' and @pos:end='180:17'],3.90565,4.45395,281
9,77391b9f-d3f3-4786-aeec-8da8a4417c18,1709558725320,133531989578171513,10,676.636,391.909,InstancesReader.java,164,24,parseDouble,unit->class->block->function->block->block_content->if_stmt->if->block->block_content->for->block,//src:unit[@filename='C:/Users/elide-double-blind/eclipse-workspace/iTrace/src/mltk/src/main/java/mltk/core/io/InstancesReader.java']/src:class[@pos:start='19:1' and @pos:end='245:1']/src:block[@pos:start='19:30' and @pos:end='245:1']/src:function[@pos:start='159:9' and @pos:end='181:9']/src:block[@pos:start='159:75' and @pos:end='181:9']/src:block_content[@pos:start='160:17' and @pos:end='180:17']/src:if_stmt[@pos:start='161:17' and @pos:end='180:17']/src:if[@pos:start='161:17' and @pos:end='167:17']/src:block[@pos:start='161:37' and @pos:end='167:17']/src:block_content[@pos:start='162:25' and @pos:end='166:64']/src:for[@pos:start='163:25' and @pos:end='165:25']/src:block[@pos:start='163:63' and @pos:end='165:25'],4.00357,4.60527,252
