,fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
0,0638a55a-73e9-46d8-96c1-4a785e0814df,1709505754161,133517971533678041,1,866.695,587.864,mltk.txt,50,65,,,,2.46255,2.49898,2177
1,249666f6-8dcf-4cd7-b85d-c9d1950e146e,1709505754161,133517971532028048,2,1130.5,480.0,mltk.txt,43,98,,,,2.50568,2.47408,83
2,758ffac6-916c-4ecd-b216-b55bd2749d8b,1709505754161,133517971467859807,3,1114.0,456.5,mltk.txt,41,100,,,,2.43614,2.3563,2633
3,138fcef8-787e-4723-be05-a7771cb5e7fb,1709505754161,133517971458330518,4,1084.29,475.286,mltk.txt,41,94,,,,2.1056,2.41072,528
4,fe0dbf69-ec62-473d-9d1f-17cacedc279c,1709505754161,133517971404275555,5,1024.0,465.409,mltk.txt,41,79,,,,2.37882,2.41825,4851
5,37361a04-13a2-44ef-a7f1-f87c8a3d67ca,1709505754161,133517971393837617,6,913.75,477.75,mltk.txt,43,67,,,,2.49747,2.45813,185
6,83bf733b-1b4a-4193-8ab5-5a033de10974,1709505754161,133517971385109879,7,894.333,578.0,mltk.txt,49,64,,,,2.59081,2.49776,108
7,fa4345b9-3c4d-4838-9000-5d21d8a42014,1709505754161,133517971323687136,8,883.167,487.5,mltk.txt,43,63,,,,2.48071,2.51271,583
8,0f82750d-4b57-4eb0-b734-dfdebd1682fd,1709505754161,133517971299023853,9,775.5,492.0,mltk.txt,43,48,,,,2.56064,2.5193,142
9,c62ae76f-8da9-4398-a316-350e80f2de7f,1709505754161,133517971282602412,10,746.0,488.333,mltk.txt,43,41,,,,2.55823,2.45996,1290
10,a3cb677e-0ebf-4616-b159-3f4a797c957a,1709505754161,133517971228102878,11,656.167,487.083,mltk.txt,43,31,,,,2.53677,2.37363,3990
11,cb23c25d-a10e-4bcb-9910-489943646d4a,1709505754161,133517971222100438,12,752.333,477.0,mltk.txt,41,44,,,,2.47341,2.3299,531
12,78812988-c83e-4400-b839-9a7db9d85869,1709505754161,133517971169908252,13,683.417,486.583,mltk.txt,43,27,,,,2.56364,2.46554,4278
